Doc_ID,Title,FinBERT_Label,Source
3792,piramal enterprises q3 net loss at rs 11 crore,neutral,SEntFiN
3793,platinum supplies may be hit if africa unrest spirals,negative,SEntFiN
3794,polaris financial hits lower circuit of 5% post demerger,negative,SEntFiN
3795,police frame charges against jignesh shah in nsel scam,negative,SEntFiN
3796,power stocks may suffer in shorter term: avinnash gorakssakar,negative,SEntFiN
3797,"powergrid q2 net profit declines to rs 1,201.27 crore",negative,SEntFiN
3798,pre-market: nifty seen opening lower; may retest 6650 levels,negative,SEntFiN
3799,"pressure likely on commodity prices: saurabh mukherjea, ambit capital",negative,SEntFiN
3800,"psus languishing in valuations, but offer pockets of hope",negative,SEntFiN
3801,public offers feel heat of sliding market in 2011,negative,SEntFiN
3802,pulse prices dip by 4% -5% but tur defiant,positive,SEntFiN
3803,punjab farmers advised to sell potato harvest in march,negative,SEntFiN
3804,ranbaxy laboratories: settlement takes away gains from lipitor launch,negative,SEntFiN
3805,raymond slips post drop of 86% in q2 profit,negative,SEntFiN
3806,rcf q3 net falls 28% to rs 52.90 crore,negative,SEntFiN
3807,recommend short term trading in psu banks: g chokkalingam,negative,SEntFiN
3808,redbus founders phanindra sama and charan padmaraju exit ibibo,neutral,SEntFiN
3809,refined soya oil futures remain weak on sluggish demand,negative,SEntFiN
3810,refined soya oil futures weaken on low spot demand,negative,SEntFiN
3811,"retail investors should avoid infrastructure: rajesh jain, market strategist",negative,SEntFiN
3812,risk reward in infosys unfavourable at current levels: nomura,negative,SEntFiN
3813,risk reward not favourable for tata motors: hemang jani,negative,SEntFiN
3814,"rupee drops 7 paise, trades at 58.54 vs dollar",negative,SEntFiN
3815,rupee falls 17 paise against dollar in early trade,negative,SEntFiN
3816,"rupee hits over 9-mth low, rbi seen capping fall",negative,SEntFiN
3817,rupee slips against us dollar as iraq violence intensifies,negative,SEntFiN
3818,"rupee trims early losses, trades at 60.22 per dollar",positive,SEntFiN
3819,russia rts index down 4 percent to five-year low,negative,SEntFiN
3820,russian rouble slips as support from tax period fades,negative,SEntFiN
3821,s.korean stocks slip on persistent foreign selling; won down,negative,SEntFiN
3822,sahara group listed scrips slip after subrata roy's arrest,negative,SEntFiN
3823,sat upholds order against ram kaashyap investment and promoter,neutral,SEntFiN
3824,sat upholds sebi ruling against ftil on stake sales,neutral,SEntFiN
3825,"sbi's downside is of concern: ck narayan, sharyans resources",negative,SEntFiN
3826,sebi bars haldhar realty from raising money from investors,negative,SEntFiN
3827,sebi bars rising agrotech from fund raising via securities,negative,SEntFiN
3828,sebi imposes rs 4.5 lakh fine on rajlaxmi industries,negative,SEntFiN
3829,sebi imposes rs 5 lakh fine on serene industries,negative,SEntFiN
3830,sebi imposes rs 5 lakh fine on sunrise proteins,negative,SEntFiN
3831,selling pressure may continue in sesa goa: seshadri bharathan,negative,SEntFiN
3832,sesa sterlite slips over 2% as government challenges merger,negative,SEntFiN
3833,shalimar paints q3 dips 67.16% at rs 1.54 crore,negative,SEntFiN
3834,share price of itc ltd crashes by over 6%,negative,SEntFiN
3835,shareholder lic cautions l&t to keep off its territory,negative,SEntFiN
3836,"shortsell icici bank: ck narayan, growth avenues asset advisors",negative,SEntFiN
3837,"significant corrections from these levels unlikely: ashwani gujral, ashwanigujral.com",neutral,SEntFiN
3838,silver extends weakness in futures trade on overseas cues,negative,SEntFiN
3839,sistema bonds tank further; federal reserve rattles emerging assets,negative,SEntFiN
3840,sistema chairman vladimir yevtushenkov's house arrest sends stocks crashing,negative,SEntFiN
3841,skeptical on sustainability of rally in indian markets: bofa-ml,negative,SEntFiN
3842,skip reliance power for other power stocks: seshadri bharathan,negative,SEntFiN
3843,sobha q2 net down 33% at rs 40 crore,negative,SEntFiN
3844,spicejet reports q4 net loss at rs 321.5 crore,neutral,SEntFiN
3845,"srei infra is a sell: ashwani gujral, market strategist",negative,SEntFiN
3846,sstl q2 net loss narrows at rs 400.4 crore,negative,SEntFiN
3847,"stay away from adag basket: ashwani gujral, market strategist",negative,SEntFiN
3848,stretched valuations likely to keep emami stock under pressure,negative,SEntFiN
3849,sugar futures trade lower by 0.15% on higher supply,negative,SEntFiN
3850,sugar turns bitter for india mills as losses mount,negative,SEntFiN
3851,"supply crunch, rising prices make indian black pepper uncompetitive",negative,SEntFiN
3852,surging oil marketing companies may stumble on subsidy woes,negative,SEntFiN
3853,surya pharma cdr fails; bankers to start recovery process,negative,SEntFiN
3854,tbz q3 net dips 23pc to rs 19.07 crore,negative,SEntFiN
3855,technology stocks in decline stoke fear in us investors,negative,SEntFiN
3856,tecpro systems ties up with pneuplan oy; stock down,negative,SEntFiN
3857,tesco woes drag down britain ftse 100 share index,negative,SEntFiN
3858,texmaco rail & engineering posts lower q2 net profit,negative,SEntFiN
3859,there are near term issues with infosys: iv subramaniam,negative,SEntFiN
3860,time to book out of sesa sterlite: ambareesh baliga,negative,SEntFiN
3861,tin bear market shuts 70% of indonesia's smelting capacity,negative,SEntFiN
3862,transglobal sells kingfisher airlines shares worth rs 7.43 cr,negative,SEntFiN
3863,trent ltd slips nearly 4% despite strong q1 show,negative,SEntFiN
3864,"turkish lira sapped by political uncertainty, central bank inaction",negative,SEntFiN
3865,ultratech cement numbers not that good: p phani sekhar,negative,SEntFiN
3866,ultratech cements profit declines 6% to rs 591 crore,negative,SEntFiN
3867,uninor suffers rs 134 crore operating loss in q1,negative,SEntFiN
3868,union bank q4 net drops 23% on higher provisioning,negative,SEntFiN
3869,"upside is limited in textile space: ambareesh baliga, karvy",neutral,SEntFiN
3870,valuations in auto ancillary sector look stretched: sandip sabharwal,negative,SEntFiN
3871,"vedanta's track record comes under review, cairn india falls",negative,SEntFiN
3872,vix slump to a 9-month low catches punters short,negative,SEntFiN
3873,wall street ends near flat as russia concerns linger,neutral,SEntFiN
3874,"wall street rebounds, erases week losses with russia news",positive,SEntFiN
3875,weak demand and tariff war weigh on hotel stocks,negative,SEntFiN
3876,"weak demand, higher supply drag down mentha oil futures",negative,SEntFiN
3877,wealthy investors may not profit from muthoot finance issue,negative,SEntFiN
3878,weekly review: rupee falls for second week against dollar,negative,SEntFiN
3879,west coast paper plunges 11% on stake sale reports,negative,SEntFiN
3880,white sugar likely to lose premium on global glut,negative,SEntFiN
3881,world oil prices sink further on mounting us supply,negative,SEntFiN
3882,"world stocks down on weak data, wall street dive",negative,SEntFiN
3883,yield of dollar bonds plunges to a 9-year low,positive,SEntFiN
3884,yuan depreciation may augur bad news for indian exports,negative,SEntFiN
3885,zinc futures decline 0.61 per cent on subdued demand,negative,SEntFiN
3886,200 tonnes of gold to illegally enter india this year,neutral,SEntFiN
3887,3 firms approach sebi with rights issue offer in january,neutral,SEntFiN
3888,acc q2 net dips 79 pc to rs 86.31 cr,negative,SEntFiN
3889,airtel elevates abhay savargaonkar as cto as jagbir singh resigns,neutral,SEntFiN
3890,ample stocks drag down sugar futures by 0.44 per cent,negative,SEntFiN
3891,australia shares fall to their lowest in over 7 months,negative,SEntFiN
3892,"australia shares slip on concern over greece, china and commodities",negative,SEntFiN
3893,auto stocks fall on fears of hike in excise duty,negative,SEntFiN
3894,avoid ipca on management and us fda issues: kunj bansal,negative,SEntFiN
3895,benchmark brent crude bears the scars of more u.s. oil,negative,SEntFiN
3896,better to avoid aban offshore despite appreciation: microsec capital ltd,negative,SEntFiN
3897,blue star q4 net profit down at rs 56.85 crore,negative,SEntFiN
3898,"bonds fall after rbi cuts lender slr, held-to-maturity requirements",negative,SEntFiN
3899,"brent falls below $86, heads for worst month since 2012",negative,SEntFiN
3900,brent falls towards $57 as demand concerns outweigh supply disruptions,negative,SEntFiN
3901,brent holds near $106 after ample supply pulls down prices,negative,SEntFiN
3902,britannia q3 pat declines 36.9 pc to rs 29.1 cr,negative,SEntFiN
3903,bullish commodity bets fell most in seven weeks before slump,negative,SEntFiN
3904,"cairn india q3 pat down 5% at 2,884 cr, qoq",negative,SEntFiN
3905,canara bank q3 net profit drops 42.39% on higher provisioning,negative,SEntFiN
3906,canara bank q4 profit down 16% at rs 611 crore,negative,SEntFiN
3907,cardamom declines 0.60% in futures trade on low spot demand,negative,SEntFiN
3908,cautious even at current levels on omcs: ing investment management,neutral,SEntFiN
3909,"cement cos: weak demand, high input cost may derail rally",negative,SEntFiN
3910,cesc has been experiencing volatility for few days: mitesh thacker,negative,SEntFiN
3911,"china shares edge lower on supply concerns, hong kong weaker",negative,SEntFiN
3912,china yuan edges down on weak midpoint and fdi data,negative,SEntFiN
3913,china yuan set for biggest weekly loss in two months,negative,SEntFiN
3914,chinese yuan's winning streak broken by swiss central bank move,neutral,SEntFiN
3915,cipla q1 net profit lags estimates as higher costs hurt,negative,SEntFiN
3916,cnx it is out of the sell mode: mitesh thacker,negative,SEntFiN
3917,"concerned over grey market growth, sebi calls for one regulator",neutral,SEntFiN
3918,copper futures fall 0.16 per cent on weak global cues,negative,SEntFiN
3919,copper futures fall 0.32 per cent on weak global cues,negative,SEntFiN
3920,cost to hedge sterling swings rises as scottish vote looms,negative,SEntFiN
3921,"credit suisse downgrades coal india, says 'it no longer cheaper'",negative,SEntFiN
3922,cyclicals have disappointed the investors time and again: harendra kumar,negative,SEntFiN
3923,db realty may find bank loans drying up; stock falls,negative,SEntFiN
3924,"dcb promoters stake to come down by 5%, post-dec qip",neutral,SEntFiN
3925,delta corp can get down to 40 levels: ashwani gujral,negative,SEntFiN
3926,dgh to question ril on falling kg output; stock falls,negative,SEntFiN
3927,did the indian government deliberately allow the rupee to fall?,negative,SEntFiN
3928,dish tv posts loss of rs 16.05 crore in q1,neutral,SEntFiN
3929,dlf ltd slips as high court cancels 300-acre land allotment,negative,SEntFiN
3930,dlf shares tumble 28% to 7-year low on sebi ban,negative,SEntFiN
3931,"do not prefer telecom in long-term: harendra kumar, elara capital",negative,SEntFiN
3932,do not prefer united spirits at current levels: avinnash gorakssakar,negative,SEntFiN
3933,dollar falters as iraq air strike order saps risk appetite,negative,SEntFiN
3934,dollar sinks deeper in asia on low us bond yields,negative,SEntFiN
3935,doubts undermine stocks as ecb faces 1 trillion euro question,negative,SEntFiN
3936,dredging corporation falls as government plans to sell 5% stake,negative,SEntFiN
3937,"earning preview: infosys operating profit may lag estimates, says starmine",negative,SEntFiN
3938,"easy ride over for shipping companies, global slowdown a drag",negative,SEntFiN
3939,"edelweiss says fiscal deficit, asset strain big worry for markets",neutral,SEntFiN
3940,edserv ipo case: sat upholds sebi fine on keynote corporate,negative,SEntFiN
3941,"education body accuses sebi's arm of conflict of interest, plagiarism",neutral,SEntFiN
3942,egypt two-wheeler import ban likely to hit bajaj auto hard,negative,SEntFiN
3943,elder pharma slumps after company says facing severe financial crunch,negative,SEntFiN
3944,emerging market stocks fall on iraqi violence; gulf markets stabilise,negative,SEntFiN
3945,empee distilleries reports q3 net loss at rs 2.47 crore,neutral,SEntFiN
3946,engineering stocks not really strong at the moment: deepak mohoni,negative,SEntFiN
3947,euro pressured by expectations of ecb easing; eyes recent lows,negative,SEntFiN
3948,euro zone yields bounce after fed officials play down minutes,negative,SEntFiN
3949,european shares hit 4-1/2 month low on concerns over iraq,negative,SEntFiN
3950,european shares steady; set for first weekly drop since april,negative,SEntFiN
3951,exide industries shares tank over 6% as q3 net dips,negative,SEntFiN
3952,f&o tracker: markets likely to shift to a lower range,negative,SEntFiN
3953,fear of post-poll price drop draws people to sell gold,negative,SEntFiN
3954,few levers of growth for hindustan unilever in near term,neutral,SEntFiN
3955,german shares lag in europe as ukraine conflict hits zew,negative,SEntFiN
3956,glaxosmithkline pharmaceuticals q1 net dips 43% to rs 96.5 crore,negative,SEntFiN
3957,"global stocks slump as ecb disappoints, us rate debate rages",negative,SEntFiN
3958,gmr group plans to sell stake in karur vysya bank,negative,SEntFiN
3959,"go short on mcx: ck narayan, growth avenues asset advisors",negative,SEntFiN
3960,"godrej properties october-december net profit up 5%, income down 9%",positive,SEntFiN
3961,"gold hovers below 3-month high; us jobs data, ecb eyed",positive,SEntFiN
3962,"gold, silver near 4-1/2 year lows as dollar strength bites",negative,SEntFiN
3963,gontermann-peipers (india) posts rs 5.65 crore net loss in q1,neutral,SEntFiN
3964,greek referendum: top traders on mcx net short gold futures,negative,SEntFiN
3965,"guargum futures drop rs 360 on weak domestic, export demand",negative,SEntFiN
